mass_g,kingdom,phylum,class,order,family,genus,species
4.075,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Chrysuronia,Chrysuronia coeruleogularis
4.0,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Chrysuronia,Chrysuronia goudoti
4.125,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Chrysuronia,Chrysuronia lilliae
881.4,Animalia,Chordata,Actinopteri,Pleuronectiformes,Scophthalmidae,Lepidorhombus,Lepidorhombus boscii
386.9,Animalia,Chordata,Actinopteri,Pleuronectiformes,Scophthalmidae,Lepidorhombus,Lepidorhombus whiffiagonis
810.3,Animalia,Chordata,Dipneusti,Ceratodontiformes,Lepidosirenidae,Lepidosiren,Lepidosiren paradoxa
9.68,Animalia,Chordata,Aves,Passeriformes,Pipridae,Lepidothrix,Lepidothrix coeruleocapilla
8.291,Animalia,Chordata,Aves,Passeriformes,Pipridae,Lepidothrix,Lepidothrix coronata
8.0,Animalia,Chordata,Aves,Passeriformes,Pipridae,Lepidothrix,Lepidothrix iris
7.8,Animalia,Chordata,Aves,Passeriformes,Pipridae,Lepidothrix,Lepidothrix isidorei
8.382,Animalia,Chordata,Aves,Passeriformes,Pipridae,Lepidothrix,Lepidothrix nattereri
11.4,Animalia,Chordata,Aves,Passeriformes,Pipridae,Lepidothrix,Lepidothrix serena
8.5,Animalia,Chordata,Aves,Passeriformes,Pipridae,Lepidothrix,Lepidothrix suavissima
6.0,Animalia,Chordata,Aves,Passeriformes,Pipridae,Lepidothrix,Lepidothrix vilasboasi
143.6,Animalia,Chordata,Squamata,Squamata,Scincidae,Mochlus,Mochlus fernandi
111.7,Animalia,Chordata,Squamata,Squamata,Scincidae,Mochlus,Mochlus striatus
65.5,Animalia,Chordata,Actinopteri,Scorpaeniformes,Triglidae,Lepidotrigla,Lepidotrigla hime
250.1,Animalia,Chordata,Actinopteri,Scorpaeniformes,Triglidae,Lepidotrigla,Lepidotrigla microptera
819.0,Animalia,Chordata,Mammalia,Primates,Lepilemuridae,Lepilemur,Lepilemur aeeclis
584.9,Animalia,Chordata,Mammalia,Primates,Lepilemuridae,Lepilemur,Lepilemur ahmansoni
743.2,Animalia,Chordata,Mammalia,Primates,Lepilemuridae,Lepilemur,Lepilemur ankaranensis
1147.0,Animalia,Chordata,Mammalia,Primates,Lepilemuridae,Lepilemur,Lepilemur betsileo
646.2,Animalia,Chordata,Mammalia,Primates,Lepilemuridae,Lepilemur,Lepilemur dorsalis
828.8,Animalia,Chordata,Mammalia,Primates,Lepilemuridae,Lepilemur,Lepilemur edwardsi
920.0,Animalia,Chordata,Mammalia,Primates,Lepilemuridae,Lepilemur,Lepilemur fleuretae
793.0,Animalia,Chordata,Mammalia,Primates,Lepilemuridae,Lepilemur,Lepilemur grewcocki
1000.0,Animalia,Chordata,Mammalia,Primates,Lepilemuridae,Lepilemur,Lepilemur hollandorum
990.0,Animalia,Chordata,Mammalia,Primates,Lepilemuridae,Lepilemur,Lepilemur hubbardi
990.0,Animalia,Chordata,Mammalia,Primates,Lepilemuridae,Lepilemur,Lepilemur hubbardi
794.6,Animalia,Chordata,Mammalia,Primates,Lepilemuridae,Lepilemur,Lepilemur jamesi
585.6,Animalia,Chordata,Mammalia,Primates,Lepilemuridae,Lepilemur,Lepilemur leucopus
921.9,Animalia,Chordata,Mammalia,Primates,Lepilemuridae,Lepilemur,Lepilemur microdon
718.3,Animalia,Chordata,Mammalia,Primates,Lepilemuridae,Lepilemur,Lepilemur milanoii
836.2,Animalia,Chordata,Mammalia,Primates,Lepilemuridae,Lepilemur,Lepilemur mittermeieri
807.3,Animalia,Chordata,Mammalia,Primates,Lepilemuridae,Lepilemur,Lepilemur mustelinus
913.0,Animalia,Chordata,Mammalia,Primates,Lepilemuridae,Lepilemur,Lepilemur otto
626.7,Animalia,Chordata,Mammalia,Primates,Lepilemuridae,Lepilemur,Lepilemur petteri
806.8,Animalia,Chordata,Mammalia,Primates,Lepilemuridae,Lepilemur,Lepilemur randrianasoloi
763.6,Animalia,Chordata,Mammalia,Primates,Lepilemuridae,Lepilemur,Lepilemur ruficaudatus
735.5,Animalia,Chordata,Mammalia,Primates,Lepilemuridae,Lepilemur,Lepilemur sahamalaza
950.0,Animalia,Chordata,Mammalia,Primates,Lepilemuridae,Lepilemur,Lepilemur seali
719.3,Animalia,Chordata,Mammalia,Primates,Lepilemuridae,Lepilemur,Lepilemur septentrionalis
866.7,Animalia,Chordata,Mammalia,Primates,Lepilemuridae,Lepilemur,Lepilemur tymerlachsoni
1119.0,Animalia,Chordata,Mammalia,Primates,Lepilemuridae,Lepilemur,Lepilemur wrighti
12450.0,Animalia,Chordata,Actinopteri,Lepisosteiformes,Lepisosteidae,Lepisosteus,Lepisosteus oculatus
17810.0,Animalia,Chordata,Actinopteri,Lepisosteiformes,Lepisosteidae,Lepisosteus,Lepisosteus osseus
4733.0,Animalia,Chordata,Actinopteri,Lepisosteiformes,Lepisosteidae,Lepisosteus,Lepisosteus platostomus
749.2,Animalia,Chordata,Actinopteri,Perciformes,Centrarchidae,Lepomis,Lepomis cyanellus
719.7,Animalia,Chordata,Actinopteri,Perciformes,Centrarchidae,Lepomis,Lepomis gibbosus
1791.0,Animalia,Chordata,Actinopteri,Perciformes,Centrarchidae,Lepomis,Lepomis gulosus
355.0,Animalia,Chordata,Teleostei,Perciformes,Centrarchidae,Lepomis,Lepomis macrochirus
1541.0,Animalia,Chordata,Actinopteri,Perciformes,Centrarchidae,Lepomis,Lepomis macrochirus
434.5,Animalia,Chordata,Teleostei,Perciformes,Centrarchidae,Lepomis,Lepomis megalotis
220.0,Animalia,Chordata,Actinopteri,Perciformes,Centrarchidae,Lepomis,Lepomis microlophus
23.05,Animalia,Chordata,Actinopteri,Perciformes,Centrarchidae,Lepomis,Lepomis punctatus
268.0,Animalia,Chordata,Actinopteri,Siluriformes,Loricariidae,Leporacanthicus,Leporacanthicus galaxias
570.0,Animalia,Chordata,Actinopteri,Characiformes,Anostomidae,Leporellus,Leporellus vittatus
150.0,Animalia,Chordata,Mammalia,Rodentia,Muridae,Leporillus,Leporillus apicalis
332.8,Animalia,Chordata,Mammalia,Rodentia,Muridae,Leporillus,Leporillus conditor
473.3,Animalia,Chordata,Actinopteri,Characiformes,Anostomidae,Leporinus,Leporinus affinis
77.4,Animalia,Chordata,Teleostei,Characiformes,Anostomidae,Leporinus,Leporinus amae
304.4,Animalia,Chordata,Teleostei,Characiformes,Anostomidae,Leporinus,Leporinus amazonicus
52.81,Animalia,Chordata,Actinopteri,Characiformes,Anostomidae,Leporinus,Leporinus bistriatus
2791.0,Animalia,Chordata,Actinopteri,Characiformes,Anostomidae,Leporinus,Leporinus elongatus
93.0,Animalia,Chordata,Teleostei,Characiformes,Anostomidae,Leporinus,Leporinus marcgravii
38.4,Animalia,Chordata,Actinopteri,Characiformes,Anostomidae,Leporinus,Leporinus striatus
637.7,Animalia,Chordata,Teleostei,Characiformes,Anostomidae,Leporinus,Leporinus taeniofasciatus
356.0,Animalia,Chordata,Actinopteri,Characiformes,Anostomidae,Leporinus,Leporinus tigrinus
33.96,Animalia,Chordata,Actinopteri,Characiformes,Anostomidae,Leporinus,Leporinus torrenticola
0.907,Animalia,Chordata,Squamata,Squamata,Gymnophthalmidae,Leposoma,Leposoma baturitensis
0.8,Animalia,Chordata,Squamata,Squamata,Gymnophthalmidae,Loxopholis,Loxopholis ferreirai
1.2,Animalia,Chordata,Squamata,Squamata,Gymnophthalmidae,Loxopholis,Loxopholis guianense
1.4,Animalia,Chordata,Squamata,Squamata,Gymnophthalmidae,Loxopholis,Loxopholis hexalepis
1.4,Animalia,Chordata,Squamata,Squamata,Gymnophthalmidae,Loxopholis,Loxopholis ioanna
0.7785,Animalia,Chordata,Squamata,Squamata,Gymnophthalmidae,Leposoma,Leposoma nanodactylus
0.8,Animalia,Chordata,Squamata,Squamata,Gymnophthalmidae,Loxopholis,Loxopholis osvaldoi
1.3,Animalia,Chordata,Squamata,Squamata,Gymnophthalmidae,Loxopholis,Loxopholis parietalis
0.85,Animalia,Chordata,Squamata,Squamata,Gymnophthalmidae,Loxopholis,Loxopholis percarinatum
1.498,Animalia,Chordata,Squamata,Squamata,Gymnophthalmidae,Leposoma,Leposoma puk
1.56,Animalia,Chordata,Squamata,Squamata,Gymnophthalmidae,Loxopholis,Loxopholis rugiceps
2.019,Animalia,Chordata,Squamata,Squamata,Gymnophthalmidae,Leposoma,Leposoma scincoides
0.7935,Animalia,Chordata,Squamata,Squamata,Gymnophthalmidae,Leposoma,Leposoma sinepollex
0.7,Animalia,Chordata,Squamata,Squamata,Gymnophthalmidae,Loxopholis,Loxopholis snethlageae
3.7,Animalia,Chordata,Squamata,Squamata,Gymnophthalmidae,Loxopholis,Loxopholis southi
215.6,Animalia,Chordata,Squamata,Squamata,Amphisbaenidae,Leposternon,Leposternon microcephalum
2.0,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Bedeva,Bedeva vinosa
10.0,Animalia,Chordata,Actinopteri,Scorpaeniformes,Agonidae,Leptagonus,Leptagonus decagonus
4.0,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias,Leptasterias hexactis
47.0,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias,Leptasterias muelleri
95.3,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias,Leptasterias polaris
10.79,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Leptasthenura,Leptasthenura aegithaloides
15.49,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Leptasthenura,Leptasthenura andicola
12.58,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Leptasthenura,Leptasthenura fuliginiceps
10.29,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Leptasthenura,Leptasthenura pileata
10.62,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Leptasthenura,Leptasthenura platensis
11.0,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Leptasthenura,Leptasthenura setaria
8.97,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Leptasthenura,Leptasthenura striata
10.5,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Leptasthenura,Leptasthenura striolata
10.5,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Leptasthenura,Leptasthenura xenothorax
0.000225,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Tenuiphantes,Tenuiphantes tenuis
6993.0,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Leptobarbus,Leptobarbus hoevenii
3000.0,Animalia,Chordata,Actinopteri,Cypriniformes,Cobitidae,Leptobotia,Leptobotia elongata
12.9,Animalia,Chordata,Actinopteri,Cypriniformes,Cobitidae,Leptobotia,Leptobotia microphthalma
64.0,Animalia,Chordata,Actinopteri,Cypriniformes,Cobitidae,Leptobotia,Leptobotia pellegrini
7.0,Animalia,Chordata,Actinopteri,Cypriniformes,Cobitidae,Leptobotia,Leptobotia posterodorsalis
3.3,Animalia,Chordata,Teleostei,Cypriniformes,Cobitidae,Leptobotia,Leptobotia punctata
88.5,Animalia,Chordata,Actinopteri,Cypriniformes,Cobitidae,Leptobotia,Leptobotia rubrilabris
102.4,Animalia,Chordata,Actinopteri,Cypriniformes,Cobitidae,Leptobotia,Leptobotia taeniops
2.1,Animalia,Chordata,Amphibia,Anura,Megophryidae,Leptobrachella,Leptobrachella oshanensis
52.0,Animalia,Chordata,Amphibia,Anura,Megophryidae,Leptobrachium,Leptobrachium boringii
32.3,Animalia,Chordata,Amphibia,Anura,Megophryidae,Leptobrachium,Leptobrachium leishanense
335.1,Animalia,Chordata,Actinopteri,Osmeriformes,Leptochilichthyidae,Leptochilichthys,Leptochilichthys agassizii
17.3,Animalia,Chordata,Actinopteri,Perciformes,Stichaeidae,Leptoclinus,Leptoclinus maculatus
8.0,Animalia,Chordata,Aves,Passeriformes,Nectariniidae,Leptocoma,Leptocoma sericea
6.375,Animalia,Chordata,Aves,Passeriformes,Nectariniidae,Leptocoma,Leptocoma brasiliana
4.75,Animalia,Chordata,Aves,Passeriformes,Nectariniidae,Leptocoma,Leptocoma minima
10.0,Animalia,Chordata,Aves,Passeriformes,Nectariniidae,Leptocoma,Leptocoma sericea
6.375,Animalia,Chordata,Aves,Passeriformes,Nectariniidae,Leptocoma,Leptocoma sperata
8.75,Animalia,Chordata,Aves,Passeriformes,Nectariniidae,Leptocoma,Leptocoma zeylonica
0.0473,Animalia,Arthropoda,Insecta,Hemiptera,Alydidae,Leptocorisa,Leptocorisa chinensis
33.0,Animalia,Chordata,Actinopteri,Scorpaeniformes,Cottidae,Leptocottus,Leptocottus armatus
0.466,Animalia,Chordata,Amphibia,Anura,Arthroleptidae,Leptodactylodon,Leptodactylodon bicolor
14.15,Animalia,Chordata,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus bufonius
29.71,Animalia,Chordata,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus chaquensis
9.0,Animalia,Chordata,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus fuscus
3.307,Animalia,Chordata,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latinasus
153.1,Animalia,Chordata,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latrans
9.165,Animalia,Chordata,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus mystacinus
153.1,Animalia,Chordata,Amphibia,Anura,Hylidae,Osteopilus,Osteopilus ocellatus
284.3,Animalia,Chordata,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus pentadactylus
183.2,Animalia,Chordata,Squamata,Squamata,Colubridae,Leptodeira,Leptodeira annulata
66.1,Animalia,Chordata,Squamata,Squamata,Colubridae,Leptodeira,Leptodeira bakeri
72.0,Animalia,Chordata,Squamata,Squamata,Colubridae,Leptodeira,Leptodeira frenata
225.0,Animalia,Chordata,Squamata,Squamata,Colubridae,Leptodeira,Leptodeira maculata
42.6,Animalia,Chordata,Squamata,Squamata,Colubridae,Leptodeira,Leptodeira nigrofasciata
211.6,Animalia,Chordata,Squamata,Squamata,Colubridae,Leptodeira,Leptodeira polysticta
55.3,Animalia,Chordata,Squamata,Squamata,Colubridae,Leptodeira,Leptodeira punctata
68.3,Animalia,Chordata,Squamata,Squamata,Colubridae,Leptodeira,Leptodeira rubricata
124.8,Animalia,Chordata,Squamata,Squamata,Colubridae,Leptodeira,Leptodeira splendida
60.6,Animalia,Chordata,Squamata,Squamata,Colubridae,Leptodeira,Leptodeira uribei
57.3,Animalia,Chordata,Actinopteri,Osmeriformes,Alepocephalidae,Leptoderma,Leptoderma lubricum
20.0,Animalia,Chordata,Actinopteri,Osmeriformes,Alepocephalidae,Leptoderma,Leptoderma macrophthalmum
57.3,Animalia,Chordata,Actinopteri,Osmeriformes,Alepocephalidae,Leptoderma,Leptoderma retropinna
8.8e-06,Animalia,Arthropoda,Copepoda,Calanoida,Diaptomidae,Leptodiaptomus,Leptodiaptomus siciloides
9.5,Animalia,Arthropoda,Malacostraca,Decapoda,Xanthidae,Leptodius,Leptodius exaratus
576.5,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Leptodon,Leptodon forbesi
0.0001,Animalia,Arthropoda,Branchiopoda,Diplostraca,Leptodoridae,Leptodora,Leptodora kindti
114.0,Animalia,Chordata,Actinopteri,Siluriformes,Doradidae,Leptodoras,Leptodoras praelongus
109.9,Animalia,Chordata,Squamata,Squamata,Colubridae,Leptodrymus,Leptodrymus pulcherrimus
84.36,Animalia,Chordata,Mammalia,Rodentia,Muridae,Leptomys,Leptomys elegans
45.93,Animalia,Chordata,Mammalia,Rodentia,Muridae,Leptomys,Leptomys ernstmayri
71.25,Animalia,Chordata,Mammalia,Rodentia,Muridae,Leptomys,Leptomys signatus
416900.0,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Leptonychotes,Leptonychotes weddellii
421700.0,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Leptonychotes,Leptonychotes weddellii
24.24,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Leptonycteris,Leptonycteris curasoae
24.67,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Leptonycteris,Leptonycteris nivalis
22.08,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Leptonycteris,Leptonycteris yerbabuenae
4.7,Animalia,Chordata,Amphibia,Anura,Arthroleptidae,Leptopelis,Leptopelis calcaratus
2.964,Animalia,Chordata,Amphibia,Anura,Arthroleptidae,Leptopelis,Leptopelis viridis
7.6,Animalia,Chordata,Amphibia,Anura,Arthroleptidae,Leptopelis,Leptopelis millsoni
4.041,Animalia,Chordata,Amphibia,Anura,Arthroleptidae,Leptopelis,Leptopelis occidentalis
10.78,Animalia,Chordata,Amphibia,Anura,Arthroleptidae,Leptopelis,Leptopelis rufus
3.556,Animalia,Chordata,Amphibia,Anura,Arthroleptidae,Leptopelis,Leptopelis spiritusnoctis
3.788,Animalia,Chordata,Amphibia,Anura,Arthroleptidae,Leptopelis,Leptopelis viridis
800.4,Animalia,Chordata,Squamata,Squamata,Colubridae,Leptophis,Leptophis ahaetulla
240.0,Animalia,Chordata,Squamata,Squamata,Colubridae,Leptophis,Leptophis cupreus
328.2,Animalia,Chordata,Squamata,Squamata,Colubridae,Leptophis,Leptophis depressirostris
117.2,Animalia,Chordata,Squamata,Squamata,Colubridae,Leptophis,Leptophis riveti
2.477,Animalia,Chordata,Amphibia,Anura,Bufonidae,Leptophryne,Leptophryne borbonica
6.23,Animalia,Chordata,Aves,Passeriformes,Aegithalidae,Leptopoecile,Leptopoecile elegans
6.9,Animalia,Chordata,Aves,Passeriformes,Aegithalidae,Leptopoecile,Leptopoecile sophiae
11.4,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Leptopogon,Leptopogon amaurocephalus
13.55,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Leptopogon,Leptopogon rufipectus
11.52,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Leptopogon,Leptopogon superciliaris
20.24,Animalia,Chordata,Aves,Passeriformes,Vangidae,Leptopterus,Leptopterus chabert
6400.0,Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Leptoptilos,Leptoptilos crumenifer
7542.0,Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Leptoptilos,Leptoptilos crumeniferus
4970.0,Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Leptoptilos,Leptoptilos dubius
5180.0,Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Leptoptilos,Leptoptilos javanicus
657.0,Animalia,Chordata,Actinopteri,Perciformes,Scaridae,Leptoscarus,Leptoscarus vaigiensis
0.6,Animalia,Chordata,Squamata,Squamata,Scincidae,Leptoseps,Leptoseps osellai
3.112,Animalia,Chordata,Squamata,Squamata,Scincidae,Leptosiaphos,Leptosiaphos blochmanni
0.9115,Animalia,Chordata,Squamata,Passeriformes,Scincidae,Leptosiaphos,Leptosiaphos hylophilus
7.796,Animalia,Chordata,Squamata,Squamata,Scincidae,Leptosiaphos,Leptosiaphos kilimensis
2.176,Animalia,Chordata,Squamata,Squamata,Scincidae,Leptosiaphos,Leptosiaphos koutoui
2.684,Animalia,Chordata,Squamata,Squamata,Scincidae,Leptosiaphos,Leptosiaphos meleagris
66.48,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Leptosittaca,Leptosittaca branickii
257.9,Animalia,Chordata,Aves,Leptosomiformes,Leptosomidae,Leptosomus,Leptosomus discolor
165.3,Animalia,Chordata,Aves,Columbiformes,Columbidae,Leptotila,Leptotila battyi
159.0,Animalia,Chordata,Aves,Columbiformes,Columbidae,Leptotila,Leptotila cassinii
157.3,Animalia,Chordata,Aves,Columbiformes,Columbidae,Leptotila,Leptotila cassinii
167.1,Animalia,Chordata,Aves,Columbiformes,Columbidae,Leptotila,Leptotila conoveri
164.9,Animalia,Chordata,Aves,Columbiformes,Columbidae,Leptotila,Leptotila jamaicensis
218.0,Animalia,Chordata,Aves,Columbiformes,Columbidae,Leptotila,Leptotila megalura
146.0,Animalia,Chordata,Aves,Columbiformes,Columbidae,Leptotila,Leptotila ochraceiventris
137.2,Animalia,Chordata,Aves,Columbiformes,Columbidae,Leptotila,Leptotila pallida
170.5,Animalia,Chordata,Aves,Columbiformes,Columbidae,Leptotila,Leptotila plumbeiceps
155.7,Animalia,Chordata,Aves,Columbiformes,Columbidae,Leptotila,Leptotila rufaxilla
200.0,Animalia,Chordata,Aves,Columbiformes,Columbidae,Leptotila,Leptotila wellsi
0.6,Animalia,Chordata,Squamata,Squamata,Leptotyphlopidae,Tricheilostoma,Tricheilostoma bicolor
3.05,Animalia,Chordata,Squamata,Squamata,Leptotyphlopidae,Leptotyphlops,Leptotyphlops conjunctus
3.494,Animalia,Chordata,Squamata,Squamata,Leptotyphlopidae,Rena,Rena dissecta
3.4,Animalia,Chordata,Squamata,Squamata,Leptotyphlopidae,Leptotyphlops,Leptotyphlops distanti
1.572,Animalia,Chordata,Squamata,Squamata,Leptotyphlopidae,Rena,Rena dulcis
1.8,Animalia,Chordata,Squamata,Squamata,Leptotyphlopidae,Leptotyphlops,Leptotyphlops kafubi
2.1,Animalia,Chordata,Squamata,Squamata,Leptotyphlopidae,Leptotyphlops,Leptotyphlops nigroterminus
2.6,Animalia,Chordata,Squamata,Squamata,Leptotyphlopidae,Leptotyphlops,Leptotyphlops scutifrons
0.8,Animalia,Chordata,Squamata,Squamata,Leptotyphlopidae,Leptotyphlops,Leptotyphlops sylvicolus
27.1,Animalia,Chordata,Teleostei,Cypriniformes,Balitoridae,Lepturichthys,Lepturichthys fimbriata
28.4,Animalia,Chordata,Actinopteri,Cypriniformes,Balitoridae,Lepturichthys,Lepturichthys fimbriata
365.1,Animalia,Chordata,Squamata,Squamata,Colubridae,Lycodon,Lycodon albofuscus
1678.0,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus americanus
2463.0,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus brachyurus
2322.0,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus californicus
2423.0,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus callotis
2826.0,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus castroviejoi
1682.0,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus comus
1908.0,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus coreanus
2973.0,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus corsicanus
3706.0,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus europaeus
3500.0,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus fagani
2932.0,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus flavigularis
1997.0,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus habessinicus
1740.0,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus hainanus
2648.0,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus insularis
1866.0,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus mandshuricus
1764.0,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus victoriae
2823.0,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus nigricollis
2644.0,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus oiostolus
4618.0,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus othus
2186.0,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus peguensis
2105.0,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus peguensis
2595.0,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus saxatilis
1559.0,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus sinensis
2684.0,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus starcki
2067.0,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus tibetanus
2758.0,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus timidus
1696.0,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus tolai
2714.0,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus townsendii
1750.0,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus victoriae
1474.0,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus yarkandensis
1.192,Animalia,Chordata,Squamata,Squamata,Scincidae,Lerista,Lerista aericeps
4.411,Animalia,Chordata,Squamata,Squamata,Scincidae,Lerista,Lerista allanae
0.5825,Animalia,Chordata,Squamata,Squamata,Scincidae,Lerista,Lerista allochira
0.992,Animalia,Chordata,Squamata,Squamata,Scincidae,Lerista,Lerista ameles
1.398,Animalia,Chordata,Squamata,Squamata,Scincidae,Lerista,Lerista apoda
1.673,Animalia,Chordata,Squamata,Squamata,Scincidae,Lerista,Lerista bipes
1.651,Animalia,Chordata,Squamata,Squamata,Scincidae,Lerista,Lerista borealis
1.76,Animalia,Chordata,Squamata,Squamata,Scincidae,Lerista,Lerista bunglebungle
0.7795,Animalia,Chordata,Squamata,Squamata,Scincidae,Lerista,Lerista chordae
0.5825,Animalia,Chordata,Squamata,Squamata,Scincidae,Lerista,Lerista christinae
2.406,Animalia,Chordata,Squamata,Squamata,Scincidae,Lerista,Lerista cinerea
0.916,Animalia,Chordata,Squamata,Squamata,Scincidae,Lerista,Lerista clara
4.194,Animalia,Chordata,Squamata,Squamata,Scincidae,Lerista,Lerista colliveri
4.781,Animalia,Chordata,Squamata,Squamata,Scincidae,Lerista,Lerista connivens
4.162,Animalia,Chordata,Squamata,Squamata,Scincidae,Lerista,Lerista desertorum
2.316,Animalia,Chordata,Squamata,Squamata,Scincidae,Lerista,Lerista dorsalis
0.6183,Animalia,Chordata,Squamata,Squamata,Scincidae,Lerista,Lerista elegans
1.518,Animalia,Chordata,Squamata,Squamata,Scincidae,Lerista,Lerista elongata
4.194,Animalia,Chordata,Squamata,Squamata,Scincidae,Lerista,Lerista eupoda
1.298,Animalia,Chordata,Squamata,Squamata,Scincidae,Lerista,Lerista flammicauda
1.518,Animalia,Chordata,Squamata,Squamata,Scincidae,Lerista,Lerista fragilis
2.098,Animalia,Chordata,Squamata,Squamata,Scincidae,Lerista,Lerista frosti
2.275,Animalia,Chordata,Squamata,Squamata,Scincidae,Lerista,Lerista gascoynensis
3.875,Animalia,Chordata,Squamata,Squamata,Scincidae,Lerista,Lerista gerrardii
0.5825,Animalia,Chordata,Squamata,Squamata,Scincidae,Lerista,Lerista haroldi
2.095,Animalia,Chordata,Squamata,Squamata,Scincidae,Lerista,Lerista hobsoni
0.909,Animalia,Chordata,Squamata,Squamata,Scincidae,Lerista,Lerista humphriesi
0.4175,Animalia,Chordata,Squamata,Squamata,Scincidae,Lerista,Lerista ingrami
2.406,Animalia,Chordata,Squamata,Squamata,Scincidae,Lerista,Lerista ips
2.311,Animalia,Chordata,Squamata,Squamata,Scincidae,Lerista,Lerista karlschmidti
1.407,Animalia,Chordata,Squamata,Squamata,Scincidae,Lerista,Lerista kennedyensis
1.518,Animalia,Chordata,Squamata,Squamata,Scincidae,Lerista,Lerista labialis
1.684,Animalia,Chordata,Squamata,Squamata,Scincidae,Lerista,Lerista lineata
