taxon,mass_g,source_mass,n,kingdom,phylum,class,order,family,genus,species,confidence,form,subspecies,variety
Acanthodactylus_blanci,19.62,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Acanthodactylus,Acanthodactylus blanci,99,,,
Acanthodactylus_blanfordii,9.79,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Acanthodactylus,Acanthodactylus blanfordii,99,,,
Acanthodactylus_boskianus,15.68,Feldman_etal_2016; Makarieva_2008; Meiri_2018,3.0,Animalia,Chordata,Squamata,,Lacertidae,Acanthodactylus,Acanthodactylus boskianus,99,,,
Acanthodactylus_boueti,5.823,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Acanthodactylus,Acanthodactylus boueti,99,,,
Acanthodactylus_busacki,9.275,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Acanthodactylus,Acanthodactylus busacki,98,,,
Acanthodactylus_cantoris,19.02,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Acanthodactylus,Acanthodactylus cantoris,99,,,
Acanthodactylus_dumerilii,7.312,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Acanthodactylus,Acanthodactylus dumerilii,99,,,
Acanthodactylus_erythrurus,11.32,Feldman_etal_2016; Hirt_etal_2017; Makarieva_2008; Meiri_2018,4.0,Animalia,Chordata,Squamata,,Lacertidae,Acanthodactylus,Acanthodactylus erythrurus,99,,,
Acanthodactylus_felicis,6.406,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Acanthodactylus,Acanthodactylus felicis,99,,,
Acanthodactylus_gongrorhynchatus,6.406,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Acanthodactylus,Acanthodactylus gongrorhynchatus,99,,,
Acanthodactylus_grandis,24.92,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Acanthodactylus,Acanthodactylus grandis,99,,,
Acanthodactylus_guineensis,5.081,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Acanthodactylus,Acanthodactylus guineensis,99,,,
Acanthodactylus_haasi,6.406,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Acanthodactylus,Acanthodactylus haasi,99,,,
Acanthodactylus_hardyi,3.309,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Acanthodactylus,Acanthodactylus hardyi,99,,,
Acanthodactylus_harranensis,19.51,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Acanthodactylus,Acanthodactylus harranensis,99,,,
Acanthodactylus_khamirensis,2.692,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Acanthodactylus,Acanthodactylus khamirensis,99,,,
Acanthodactylus_lineomaculatus,19.0,Feldman_etal_2016,1.0,Animalia,Chordata,Squamata,,Lacertidae,Acanthodactylus,Acanthodactylus erythrurus,96,,,
Acanthodactylus_longipes,6.406,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Acanthodactylus,Acanthodactylus longipes,99,,,
Acanthodactylus_maculatus,5.588,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Acanthodactylus,Acanthodactylus maculatus,99,,,
Acanthodactylus_margaritae,8.319,Meiri_2018,1.0,Animalia,Chordata,Squamata,,Lacertidae,Acanthodactylus,Acanthodactylus margaritae,99,,,
Acanthodactylus_masirae,3.309,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Acanthodactylus,Acanthodactylus masirae,99,,,
Acanthodactylus_micropholis,6.406,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Acanthodactylus,Acanthodactylus micropholis,99,,,
Acanthodactylus_nilsoni,9.594,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Acanthodactylus,Acanthodactylus nilsoni,99,,,
Acanthodactylus_opheodurus,5.01,Feldman_etal_2016; Makarieva_2008; Meiri_2018,3.0,Animalia,Chordata,Squamata,,Lacertidae,Acanthodactylus,Acanthodactylus opheodurus,99,,,
Acanthodactylus_orientalis,8.09,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Acanthodactylus,Acanthodactylus orientalis,99,,,
Acanthodactylus_pardalis,8.414,Castro_2025; Feldman_etal_2016; Hirt_etal_2017; Makarieva_2008; Meiri_2018,5.0,Animalia,Chordata,Squamata,,Lacertidae,Acanthodactylus,Acanthodactylus pardalis,99,,,
Acanthodactylus_robustus,10.68,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Acanthodactylus,Acanthodactylus robustus,99,,,
Acanthodactylus_savignyi,9.79,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Acanthodactylus,Acanthodactylus savignyi,99,,,
Acanthodactylus_schmidti,22.43,Feldman_etal_2016; Makarieva_2008; Meiri_2018,3.0,Animalia,Chordata,Squamata,,Lacertidae,Acanthodactylus,Acanthodactylus schmidti,99,,,
Acanthodactylus_schreiberi,15.92,Feldman_etal_2016; Makarieva_2008; Meiri_2018,3.0,Animalia,Chordata,Squamata,,Lacertidae,Acanthodactylus,Acanthodactylus schreiberi,99,,,
Acanthodactylus_scutellatus,10.7,Feldman_etal_2016; Hirt_etal_2017; Makarieva_2008; Meiri_2018,4.0,Animalia,Chordata,Squamata,,Lacertidae,Acanthodactylus,Acanthodactylus scutellatus,97,,,
Acanthodactylus_senegalensis,5.081,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Acanthodactylus,Acanthodactylus senegalensis,99,,,
Acanthodactylus_spinicauda,4.115,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Acanthodactylus,Acanthodactylus spinicauda,99,,,
Acanthodactylus_taghitensis,3.908,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Acanthodactylus,Acanthodactylus taghitensis,99,,,
Acanthodactylus_tilburyi,6.406,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Acanthodactylus,Acanthodactylus tilburyi,99,,,
Acanthodactylus_tristrami,19.62,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Acanthodactylus,Acanthodactylus tristrami,99,,,
Acanthodactylus_yemenicus,4.011,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Lacertidae,Acanthodactylus,Acanthodactylus yemenicus,99,,,
Acanthoderes_circumflexa,0.139,Makarieva_2008,1.0,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Psapharochrus,Psapharochrus circumflexus,97,,,
Acanthodoris_pilosa,0.3005,Brose_etal_2018,1.0,Animalia,Mollusca,Gastropoda,Nudibranchia,Onchidorididae,Acanthodoris,Acanthodoris pilosa,99,,,
Acanthogobio_guentheri,85.3,Cai_etal_2025; fishbase,2.0,Animalia,Chordata,,Cypriniformes,Cyprinidae,Acanthogobio,Acanthogobio guentheri,99,,,
Acanthogobius_flavimanus,119.8,Brose_etal_2018; Cai_etal_2025,2.0,Animalia,Chordata,,Perciformes,Gobiidae,Acanthogobius,Acanthogobius flavimanus,99,,,
Acanthogobius_ommaturus,298.0,fishbase,1.0,Animalia,Chordata,,Perciformes,Gobiidae,Synechogobius,Synechogobius ommaturus,98,,,
Acantholeberis_curvirostris,4.01e-05,Brose_etal_2018,1.0,Animalia,Arthropoda,Branchiopoda,Diplostraca,Acantholeberidae,Acantholeberis,Acantholeberis curvirostris,99,,,
Acanthonyx_lunulatus,0.6484,Brose_etal_2018,1.0,Animalia,Arthropoda,Malacostraca,Decapoda,Epialtidae,Acanthonyx,Acanthonyx lunulatus,99,,,
Acanthonyx_quadridentatus,0.04819,Brose_etal_2018,1.0,Animalia,Arthropoda,Malacostraca,Decapoda,Epialtidae,Acanthonyx,Acanthonyx quadridentatus,99,,,
Acanthopagrus_australis,3238.0,AnAge; fishbase,2.0,Animalia,Chordata,,Perciformes,Sparidae,Acanthopagrus,Acanthopagrus australis,99,,,
Acanthopagrus_berda,660.0,fishbase,1.0,Animalia,Chordata,,Perciformes,Sparidae,Acanthopagrus,Acanthopagrus berda,99,,,
Acanthopagrus_butcheri,2097.0,AnAge; fishbase,2.0,Animalia,Chordata,,Perciformes,Sparidae,Acanthopagrus,Acanthopagrus butcheri,99,,,
Acanthopagrus_latus,1395.0,Cai_etal_2025; fishbase,2.0,Animalia,Chordata,,Perciformes,Sparidae,Acanthopagrus,Acanthopagrus latus,99,,,
Acanthopagrus_schlegelii,1153.0,Cai_etal_2025; Castro_2025; Makarieva_2008,3.0,Animalia,Chordata,,Perciformes,Sparidae,Acanthopagrus,Acanthopagrus schlegelii,99,,,
Acanthoparyphium_spinulosum,0.0003576,Brose_etal_2018,1.0,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Himasthlidae,Acanthoparyphium,Acanthoparyphium spinulosum,99,,,
Acanthophis_antarcticus,252.3,Feldman_etal_2016,1.0,Animalia,Chordata,Squamata,,Elapidae,Acanthophis,Acanthophis antarcticus,99,,,
Acanthophis_hawkei,391.4,Feldman_etal_2016,1.0,Animalia,Chordata,Squamata,,Elapidae,Acanthophis,Acanthophis hawkei,99,,,
Acanthophis_laevis,317.4,Feldman_etal_2016,1.0,Animalia,Chordata,Squamata,,Elapidae,Acanthophis,Acanthophis laevis,99,,,
Acanthophis_praelongus,106.2,Feldman_etal_2016; Makarieva_2008,2.0,Animalia,Chordata,Squamata,,Elapidae,Acanthophis,Acanthophis praelongus,99,,,
Acanthophis_pyrrhus,109.9,Feldman_etal_2016,1.0,Animalia,Chordata,Squamata,,Elapidae,Acanthophis,Acanthophis pyrrhus,99,,,
Acanthophis_rugosus,73.8,Feldman_etal_2016,1.0,Animalia,Chordata,Squamata,,Elapidae,Acanthophis,Acanthophis rugosus,99,,,
Acanthophis_wellsi,52.3,Feldman_etal_2016,1.0,Animalia,Chordata,Squamata,,Elapidae,Acanthophis,Acanthophis wellsi,99,,,
Acanthophora_spicifera,0.000228,Brose_etal_2018,1.0,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Acanthophora,Acanthophora spicifera,99,,,
Acanthophorus_confinis,3.49,Makarieva_2008,1.0,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Tithoes,Tithoes confinis,97,,,
Acanthopleura_echinata,5.1,Brose_etal_2018,1.0,Animalia,Mollusca,Polyplacophora,Chitonida,Chitonidae,Enoplochiton,Enoplochiton echinatus,98,,,
Acanthopsetta_nadeshnyi,1200.0,fishbase,1.0,Animalia,Chordata,,Pleuronectiformes,Pleuronectidae,Acanthopsetta,Acanthopsetta nadeshnyi,99,,,
Acanthopsoides_gracilentus,1.2,Cai_etal_2025,1.0,Animalia,Chordata,,Cypriniformes,Cobitidae,Acanthopsoides,Acanthopsoides gracilentus,99,,,
Acanthorhodeus_chankaensis,38.26,Cai_etal_2025; fishbase,2.0,Animalia,Chordata,,Cypriniformes,Cyprinidae,Acanthorhodeus,Acanthorhodeus chankaensis,99,,,
Acanthorhynchus_superciliosus,9.72,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Acanthorhynchus,Acanthorhynchus superciliosus,99,,,
Acanthorhynchus_tenuirostris,10.25,Cai_etal_2025; Castro_2025; Makarieva_2008; Quaardvark; Wilman_etal_2014,5.0,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Acanthorhynchus,Acanthorhynchus tenuirostris,99,,,
Acanthornis_magna,10.18,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Acanthornis,Acanthornis magna,99,,,
Acanthornis_magnus,10.2,Lislevand_etal_2007,1.0,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Acanthornis,Acanthornis magna,96,,,
Acanthosaura_armata,95.0,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Agamidae,Acanthosaura,Acanthosaura armata,99,,,
Acanthosaura_bintangensis,99.29,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Agamidae,Acanthosaura,Acanthosaura bintangensis,99,,,
Acanthosaura_brachypoda,54.41,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Agamidae,Acanthosaura,Acanthosaura brachypoda,99,,,
Acanthosaura_capra,92.9,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Agamidae,Acanthosaura,Acanthosaura capra,99,,,
Acanthosaura_cardamomensis,116.2,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Agamidae,Acanthosaura,Acanthosaura cardamomensis,99,,,
Acanthosaura_coronata,56.95,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Agamidae,Acanthosaura,Acanthosaura coronata,99,,,
Acanthosaura_crucigera,130.3,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Agamidae,Acanthosaura,Acanthosaura crucigera,97,,,
Acanthosaura_lepidogaster,46.2,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Agamidae,Acanthosaura,Acanthosaura lepidogaster,99,,,
Acanthosaura_nataliae,138.3,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Agamidae,Acanthosaura,Acanthosaura nataliae,99,,,
Acanthosaura_phuketensis,64.36,Meiri_2018,1.0,Animalia,Chordata,Squamata,,Agamidae,Acanthosaura,Acanthosaura phuketensis,99,,,
Acanthosaura_titiwangsaensis,117.9,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Agamidae,Acanthosaura,Acanthosaura titiwangsaensis,99,,,
Acanthoscelides_obtectus,0.00431,DeLong_etal_2018,1.0,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Acanthoscelides,Acanthoscelides obtectus,99,,,
Acanthostracion_polygonius,910.1,Brose_etal_2018; fishbase; Mahe_2023,3.0,Animalia,Chordata,,Tetraodontiformes,Ostraciidae,Acanthostracion,Acanthostracion polygonius,99,,,
Acanthostracion_quadricornis,283.6,deAstarloa_1995,,Animalia,Chordata,,Tetraodontiformes,Ostraciidae,Acanthostracion,Acanthostracion quadricornis,99,,,
Acanthurus_bahianus,195.0,Brose_etal_2018; Mahe_2023,2.0,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,Acanthurus bahianus,99,,,
Acanthurus_chirurgus,508.2,Brose_etal_2018; Mahe_2023,2.0,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,Acanthurus chirurgus,99,,,
Acanthurus_coeruleus,562.3,Brose_etal_2018; Mahe_2023,2.0,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,Acanthurus coeruleus,99,,,
Acanthurus_guttatus,470.0,fishbase,1.0,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,Acanthurus guttatus,98,,,
Acanthurus_leucosternon,1632.0,Cai_etal_2025,1.0,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,Acanthurus leucosternon,99,,,
Acanthurus_lineatus,1360.0,Cai_etal_2025,1.0,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,Acanthurus lineatus,99,,,
Acanthurus_nigricans,620.0,fishbase,1.0,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,Acanthurus nigricans,99,,,
Acanthurus_nigricauda,2736.0,fishbase,1.0,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,Acanthurus nigricauda,99,,,
Acanthurus_tractus,93.99,Mahe_2023,1.0,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,Acanthurus bahianus,98,,,
Acantopsis_choirorhynchos,47.6,Cai_etal_2025,1.0,Animalia,Chordata,,Cypriniformes,Cobitidae,Acantopsis,Acantopsis dialuzona,98,,,
Acarichthys_heckelii,276.0,fishbase,1.0,Animalia,Chordata,,Perciformes,Cichlidae,Acarichthys,Acarichthys heckelii,99,,,
Acaronia_nassa,189.9,fishbase,1.0,Animalia,Chordata,,Perciformes,Cichlidae,Acaronia,Acaronia nassa,99,,,
Acartia_australis,4.545e-05,Castro_2025,1.0,Animalia,Arthropoda,Copepoda,Calanoida,Acartiidae,Acartia,Acartia australis,99,,,
Acartia_clausi,5.971e-05,Brose_etal_2018; Castro_2025; DeLong_etal_2010; DeLong_etal_2018; Makarieva_2008,5.0,Animalia,Arthropoda,Copepoda,Calanoida,Acartiidae,Acartia,Acartia clausi,99,,,
Acartia_erythraea,1.79e-05,DeLong_etal_2018,1.0,Animalia,Arthropoda,Copepoda,Calanoida,Acartiidae,Acartia,Acartia erythraea,99,,,
Acartia_hudsonica,0.0001629,Brose_etal_2018; DeLong_etal_2018,2.0,Animalia,Arthropoda,Copepoda,Calanoida,Acartiidae,Acartia,Acartia hudsonica,99,,,
Acartia_latisetosa,2.97e-05,Makarieva_2008,1.0,Animalia,Arthropoda,Copepoda,Calanoida,Acartiidae,Paracartia,Paracartia latisetosa,98,,,
Acartia_longiremis,3.626e-05,Castro_2025; Makarieva_2008,2.0,Animalia,Arthropoda,Copepoda,Calanoida,Acartiidae,Acartia,Acartia longiremis,99,,,
Acartia_pacifica,3.936e-05,Castro_2025; Makarieva_2008,2.0,Animalia,Arthropoda,Copepoda,Calanoida,Acartiidae,Acartia,Acartia pacifica,98,,,
Acartia_tonsa,6.291e-05,Brose_etal_2018; Castro_2025; DeLong_etal_2018; Makarieva_2008,4.0,Animalia,Arthropoda,Copepoda,Calanoida,Acartiidae,Acartia,Acartia tonsa,99,,,
Accer_saccharum,2100000.0,Brown_etal_2018,1.0,,,,,,,,,,,
Accipiter_albogularis,248.7,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter albogularis,99,,,
Accipiter_badius,131.2,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter badius,99,,,
Accipiter_bicolor,287.5,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter bicolor,99,,,
Accipiter_brachyurus,142.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter brachyurus,99,,,
Accipiter_brevipes,186.5,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter brevipes,99,,,
Accipiter_butleri,332.9,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter butleri,99,,,
Accipiter_castanilius,157.5,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter castanilius,99,,,
Accipiter_chilensis,368.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter chilensis,99,,,
Accipiter_chionogaster,332.9,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter chionogaster,99,,,
Accipiter_cirrocephalus,165.7,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter cirrocephalus,99,,,
Accipiter_collaris,332.9,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter collaris,99,,,
Accipiter_cooperii,372.7,AnAge; Brose_etal_2018; Brown_etal_2018; Quaardvark; Wilman_etal_2014,5.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter cooperii,99,,,
Accipiter_erythrauchen,156.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter erythrauchen,99,,,
Accipiter_erythronemius,125.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter erythronemius,99,,,
Accipiter_erythropus,111.2,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter erythropus,99,,,
Accipiter_fasciatus,358.7,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter fasciatus,99,,,
Accipiter_francesiae,136.8,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter francesiae,99,,,
Accipiter_gentilis,827.8,AnAge; Brown_etal_2018; Cai_etal_2025; Lislevand_etal_2007; Quaardvark; Wilman_etal_2014,6.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter gentilis,99,,,
Accipiter_griseiceps,251.8,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter griseiceps,97,,,
Accipiter_gularis,120.7,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter gularis,99,,,
Accipiter_gundlachi,675.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter gundlachi,99,,,
Accipiter_haplochrous,198.4,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter haplochrous,99,,,
Accipiter_henicogrammus,332.9,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter henicogrammus,99,,,
Accipiter_henstii,1050.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter henstii,99,,,
Accipiter_imitator,222.5,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter imitator,99,,,
Accipiter_luteoschistaceus,214.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter luteoschistaceus,99,,,
Accipiter_madagascariensis,180.4,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter madagascariensis,97,,,
Accipiter_melanochlamys,265.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter melanochlamys,99,,,
Accipiter_melanoleucus,701.9,Lislevand_etal_2007; Wilman_etal_2014,2.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter melanoleucus,99,,,
Accipiter_meyerianus,763.5,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter meyerianus,99,,,
Accipiter_minullus,87.43,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter minullus,99,,,
Accipiter_nanus,332.9,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter nanus,99,,,
Accipiter_nisus,165.6,AnAge; Brown_etal_2018; Cai_etal_2025; Makarieva_2008; Quaardvark; Wilman_etal_2014,6.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter nisus,99,,,
Accipiter_novaehollandiae,326.1,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter novaehollandiae,99,,,
Accipiter_ovampensis,195.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter ovampensis,99,,,
Accipiter_poliocephalus,214.8,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter poliocephalus,99,,,
Accipiter_poliogaster,1369.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter poliogaster,99,,,
Accipiter_princeps,332.9,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter princeps,99,,,
Accipiter_rhodogaster,172.7,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter rhodogaster,99,,,
Accipiter_rufitorques,209.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter rufitorques,99,,,
Accipiter_rufiventris,198.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter rufiventris,99,,,
Accipiter_soloensis,164.8,Cai_etal_2025; Wilman_etal_2014,2.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter soloensis,99,,,
Accipiter_striatus,111.6,AnAge; Brown_etal_2018; Hirt_etal_2017; Quaardvark; Wilman_etal_2014,5.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter striatus,99,,,
Accipiter_superciliosus,99.51,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter superciliosus,99,,,
Accipiter_tachiro,381.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter tachiro,99,,,
Accipiter_toussenelii,249.3,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter toussenelii,99,,,
Accipiter_trinotatus,146.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter trinotatus,99,,,
Accipiter_trivirgatus,265.0,Cai_etal_2025; Wilman_etal_2014,2.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter trivirgatus,99,,,
Accipiter_ventralis,233.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter ventralis,99,,,
Accipiter_virgatus,117.0,Cai_etal_2025; Wilman_etal_2014,2.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter virgatus,99,,,
Acentrogobius_caninus,53.2,Cai_etal_2025; fishbase,2.0,Animalia,Chordata,,Perciformes,Gobiidae,Acentrogobius,Acentrogobius caninus,99,,,
Acentrogobius_chlorostigmatoides,11.2,Cai_etal_2025; fishbase,2.0,Animalia,Chordata,,Perciformes,Gobiidae,Acentrogobius,Acentrogobius chlorostigmatoides,99,,,
Acentrogobius_cyanomos,9.4,fishbase,1.0,Animalia,Chordata,,Perciformes,Gobiidae,Acentrogobius,Acentrogobius cyanomos,99,,,
Acentrogobius_janthinopterus,15.5,Pauly_2024,1.0,Animalia,Chordata,,Perciformes,Gobiidae,Acentrogobius,Acentrogobius janthinopterus,99,,,
