mass_g,kingdom,phylum,class,order,family,genus,species
10.0,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Troglodytes,Troglodytes rufociliatus
15.79,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Troglodytes,Troglodytes rufulus
7.775,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Troglodytes,Troglodytes sissonii
11.4,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Troglodytes,Troglodytes solstitialis
10.09,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Troglodytes,Troglodytes tanneri
8.114,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Troglodytes,Troglodytes troglodytes
65.43,Animalia,Chordata,Aves,Trogoniformes,Trogonidae,Trogon,Trogon collaris
94.4,Animalia,Chordata,Aves,Trogoniformes,Trogonidae,Trogon,Trogon bairdii
48.79,Animalia,Chordata,Aves,Trogoniformes,Trogonidae,Trogon,Trogon caligatus
88.39,Animalia,Chordata,Aves,Trogoniformes,Trogonidae,Trogon,Trogon chionurus
78.88,Animalia,Chordata,Aves,Trogoniformes,Trogonidae,Trogon,Trogon citreolus
130.0,Animalia,Chordata,Aves,Trogoniformes,Trogonidae,Trogon,Trogon clathratus
66.07,Animalia,Chordata,Aves,Trogoniformes,Trogonidae,Trogon,Trogon collaris
113.8,Animalia,Chordata,Aves,Trogoniformes,Trogonidae,Trogon,Trogon comptus
53.38,Animalia,Chordata,Aves,Trogoniformes,Trogonidae,Trogon,Trogon curucui
70.37,Animalia,Chordata,Aves,Trogoniformes,Trogonidae,Trogon,Trogon elegans
142.0,Animalia,Chordata,Aves,Trogoniformes,Trogonidae,Trogon,Trogon massena
82.05,Animalia,Chordata,Aves,Trogoniformes,Trogonidae,Trogon,Trogon melanocephalus
113.6,Animalia,Chordata,Aves,Trogoniformes,Trogonidae,Trogon,Trogon melanurus
113.9,Animalia,Chordata,Aves,Trogoniformes,Trogonidae,Trogon,Trogon mesurus
71.56,Animalia,Chordata,Aves,Trogoniformes,Trogonidae,Trogon,Trogon mexicanus
63.83,Animalia,Chordata,Aves,Trogoniformes,Trogonidae,Trogon,Trogon personatus
51.08,Animalia,Chordata,Aves,Trogoniformes,Trogonidae,Trogon,Trogon ramonianus
73.47,Animalia,Chordata,Aves,Trogoniformes,Trogonidae,Trogon,Trogon surrucura
48.79,Animalia,Chordata,Aves,Trogoniformes,Trogonidae,Trogon,Trogon violaceus
88.83,Animalia,Chordata,Aves,Trogoniformes,Trogonidae,Trogon,Trogon viridis
10.78,Animalia,Chordata,Squamata,Squamata,Trogonophidae,Trogonophis,Trogonophis wiegmanni
39990.0,Animalia,Chordata,Mammalia,Rodentia,Castoridae,Trogontherium,Trogontherium cuvieri
0.0001,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Carpelimus,Carpelimus corticinus
744.9,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Trogopterus,Trogopterus xanthipes
33.8,Animalia,Chordata,Actinopteri,Perciformes,Cichlidae,Tropheus,Tropheus duboisi
42.6,Animalia,Chordata,Actinopteri,Perciformes,Cichlidae,Tropheus,Tropheus moorii
289.5,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Horizocerus,Horizocerus albocristatus
318.2,Animalia,Chordata,Squamata,Squamata,Elapidae,Tropidechis,Tropidechis carinatus
33.57,Animalia,Chordata,Squamata,Squamata,Colubridae,Tropidoclonion,Tropidoclonion lineatum
28.3,Animalia,Chordata,Squamata,Squamata,Colubridae,Tropidodipsas,Tropidodipsas annulifera
72.5,Animalia,Chordata,Squamata,Squamata,Colubridae,Tropidodipsas,Tropidodipsas fasciata
57.0,Animalia,Chordata,Squamata,Squamata,Colubridae,Tropidodipsas,Tropidodipsas fischeri
50.2,Animalia,Chordata,Squamata,Squamata,Colubridae,Tropidodipsas,Tropidodipsas philippii
29.1,Animalia,Chordata,Squamata,Squamata,Colubridae,Tropidodipsas,Tropidodipsas repleta
114.0,Animalia,Chordata,Squamata,Squamata,Colubridae,Tropidodipsas,Tropidodipsas sartorii
21.9,Animalia,Chordata,Squamata,Squamata,Colubridae,Tropidodipsas,Tropidodipsas zweifeli
107.6,Animalia,Chordata,Squamata,Squamata,Colubridae,Tropidodryas,Tropidodryas striaticeps
1275.0,Animalia,Chordata,Squamata,Squamata,Viperidae,Tropidolaemus,Tropidolaemus huttoni
751.1,Animalia,Chordata,Squamata,Squamata,Viperidae,Tropidolaemus,Tropidolaemus laticinctus
52.7,Animalia,Chordata,Squamata,Squamata,Viperidae,Tropidolaemus,Tropidolaemus philippensis
250.1,Animalia,Chordata,Squamata,Squamata,Viperidae,Tropidolaemus,Tropidolaemus subannulatus
275.6,Animalia,Chordata,Squamata,Squamata,Viperidae,Tropidolaemus,Tropidolaemus wagleri
265.6,Animalia,Chordata,Squamata,Squamata,Colubridae,Tropidonophis,Tropidonophis aenigmaticus
200.4,Animalia,Chordata,Squamata,Squamata,Colubridae,Tropidonophis,Tropidonophis dendrophiops
0.5,Animalia,Chordata,Squamata,Squamata,Colubridae,Tropidonophis,Tropidonophis dolasii
389.2,Animalia,Chordata,Squamata,Squamata,Colubridae,Tropidonophis,Tropidonophis doriae
532.2,Animalia,Chordata,Squamata,Squamata,Colubridae,Tropidonophis,Tropidonophis elongatus
675.1,Animalia,Chordata,Squamata,Squamata,Colubridae,Tropidonophis,Tropidonophis halmahericus
284.3,Animalia,Chordata,Squamata,Squamata,Colubridae,Tropidonophis,Tropidonophis hypomelas
333.9,Animalia,Chordata,Squamata,Squamata,Colubridae,Tropidonophis,Tropidonophis mairii
86.2,Animalia,Chordata,Squamata,Squamata,Colubridae,Tropidonophis,Tropidonophis mcdowelli
503.8,Animalia,Chordata,Squamata,Squamata,Colubridae,Tropidonophis,Tropidonophis montanus
284.3,Animalia,Chordata,Squamata,Squamata,Colubridae,Tropidonophis,Tropidonophis multiscutellatus
100.4,Animalia,Chordata,Squamata,Squamata,Colubridae,Tropidonophis,Tropidonophis negrosensis
179.2,Animalia,Chordata,Squamata,Squamata,Colubridae,Tropidonophis,Tropidonophis novaeguineae
265.6,Animalia,Chordata,Squamata,Squamata,Colubridae,Tropidonophis,Tropidonophis parkeri
60.45,Animalia,Chordata,Squamata,Squamata,Colubridae,Tropidonophis,Tropidonophis picturatus
21.8,Animalia,Chordata,Squamata,Squamata,Colubridae,Tropidonophis,Tropidonophis punctiventris
215.6,Animalia,Chordata,Squamata,Squamata,Colubridae,Tropidonophis,Tropidonophis statistictus
13.6,Animalia,Chordata,Squamata,Squamata,Tropidophiidae,Tropidophis,Tropidophis battersbyi
91.0,Animalia,Chordata,Squamata,Squamata,Tropidophiidae,Tropidophis,Tropidophis bucculentus
22.9,Animalia,Chordata,Squamata,Squamata,Tropidophiidae,Tropidophis,Tropidophis canus
46.9,Animalia,Chordata,Squamata,Squamata,Tropidophiidae,Tropidophis,Tropidophis caymanensis
19.7,Animalia,Chordata,Squamata,Squamata,Tropidophiidae,Tropidophis,Tropidophis celiae
21.8,Animalia,Chordata,Squamata,Squamata,Tropidophiidae,Tropidophis,Tropidophis curtus
41.1,Animalia,Chordata,Squamata,Squamata,Tropidophiidae,Tropidophis,Tropidophis feicki
13.9,Animalia,Chordata,Squamata,Squamata,Tropidophiidae,Tropidophis,Tropidophis fuscus
31.0,Animalia,Chordata,Squamata,Squamata,Tropidophiidae,Tropidophis,Tropidophis galacelidus
11.3,Animalia,Chordata,Squamata,Squamata,Tropidophiidae,Tropidophis,Tropidophis grapiuna
73.5,Animalia,Chordata,Squamata,Squamata,Tropidophiidae,Tropidophis,Tropidophis haetianus
18.1,Animalia,Chordata,Squamata,Squamata,Tropidophiidae,Tropidophis,Tropidophis hardyi
18.7,Animalia,Chordata,Squamata,Squamata,Tropidophiidae,Tropidophis,Tropidophis jamaicensis
340.3,Animalia,Chordata,Squamata,Squamata,Tropidophiidae,Tropidophis,Tropidophis melanurus
22.2,Animalia,Chordata,Squamata,Squamata,Tropidophiidae,Tropidophis,Tropidophis morenoi
6.2,Animalia,Chordata,Squamata,Squamata,Tropidophiidae,Tropidophis,Tropidophis nigriventris
11.9,Animalia,Chordata,Squamata,Squamata,Tropidophiidae,Tropidophis,Tropidophis pardalis
59.6,Animalia,Chordata,Squamata,Squamata,Tropidophiidae,Tropidophis,Tropidophis parkeri
20.6,Animalia,Chordata,Squamata,Squamata,Tropidophiidae,Tropidophis,Tropidophis paucisquamis
24.3,Animalia,Chordata,Squamata,Squamata,Tropidophiidae,Tropidophis,Tropidophis pilsbryi
30.8,Animalia,Chordata,Squamata,Squamata,Tropidophiidae,Tropidophis,Tropidophis preciosus
26.9,Animalia,Chordata,Squamata,Squamata,Tropidophiidae,Tropidophis,Tropidophis schwartzi
31.6,Animalia,Chordata,Squamata,Squamata,Tropidophiidae,Tropidophis,Tropidophis semicinctus
24.5,Animalia,Chordata,Squamata,Squamata,Tropidophiidae,Tropidophis,Tropidophis spiritus
65.2,Animalia,Chordata,Squamata,Squamata,Tropidophiidae,Tropidophis,Tropidophis stejnegeri
9.0,Animalia,Chordata,Squamata,Squamata,Tropidophiidae,Tropidophis,Tropidophis stullae
14.1,Animalia,Chordata,Squamata,Squamata,Tropidophiidae,Tropidophis,Tropidophis taczanowskyi
52.1,Animalia,Chordata,Squamata,Squamata,Tropidophiidae,Tropidophis,Tropidophis wrighti
6.198,Animalia,Chordata,Squamata,Squamata,Scincidae,Tropidophorus,Tropidophorus assamensis
27.81,Animalia,Chordata,Squamata,Squamata,Scincidae,Tropidophorus,Tropidophorus baconi
16.42,Animalia,Chordata,Squamata,Squamata,Scincidae,Tropidophorus,Tropidophorus baviensis
20.18,Animalia,Chordata,Squamata,Squamata,Scincidae,Tropidophorus,Tropidophorus beccarii
19.51,Animalia,Chordata,Squamata,Squamata,Scincidae,Tropidophorus,Tropidophorus berdmorei
24.08,Animalia,Chordata,Squamata,Squamata,Scincidae,Tropidophorus,Tropidophorus boehmei
29.29,Animalia,Chordata,Squamata,Squamata,Scincidae,Tropidophorus,Tropidophorus brookei
22.22,Animalia,Chordata,Squamata,Squamata,Scincidae,Tropidophorus,Tropidophorus cocincinensis
38.08,Animalia,Chordata,Squamata,Squamata,Scincidae,Tropidophorus,Tropidophorus grayi
5.098,Animalia,Chordata,Squamata,Squamata,Scincidae,Tropidophorus,Tropidophorus guangxiensis
22.39,Animalia,Chordata,Squamata,Squamata,Scincidae,Tropidophorus,Tropidophorus hangnam
18.88,Animalia,Chordata,Squamata,Squamata,Scincidae,Tropidophorus,Tropidophorus iniquus
15.31,Animalia,Chordata,Squamata,Squamata,Scincidae,Tropidophorus,Tropidophorus laotus
22.92,Animalia,Chordata,Squamata,Squamata,Scincidae,Tropidophorus,Tropidophorus latiscutatus
11.8,Animalia,Chordata,Squamata,Squamata,Scincidae,Tropidophorus,Tropidophorus microlepis
1.108,Animalia,Chordata,Squamata,Squamata,Scincidae,Tropidophorus,Tropidophorus micropus
31.21,Animalia,Chordata,Squamata,Squamata,Scincidae,Tropidophorus,Tropidophorus misaminius
18.22,Animalia,Chordata,Squamata,Squamata,Scincidae,Tropidophorus,Tropidophorus mocquardii
19.08,Animalia,Chordata,Squamata,Squamata,Scincidae,Tropidophorus,Tropidophorus murphyi
28.02,Animalia,Chordata,Squamata,Squamata,Scincidae,Tropidophorus,Tropidophorus noggei
46.59,Animalia,Chordata,Squamata,Squamata,Scincidae,Tropidophorus,Tropidophorus partelloi
7.796,Animalia,Chordata,Squamata,Squamata,Scincidae,Tropidophorus,Tropidophorus perplexus
8.502,Animalia,Chordata,Squamata,Squamata,Scincidae,Tropidophorus,Tropidophorus robinsoni
13.18,Animalia,Chordata,Squamata,Squamata,Scincidae,Tropidophorus,Tropidophorus sebi
7.112,Animalia,Chordata,Squamata,Squamata,Scincidae,Tropidophorus,Tropidophorus sinicus
10.49,Animalia,Chordata,Squamata,Squamata,Scincidae,Tropidophorus,Tropidophorus thai
16.4,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Tropidophoxinellus,Tropidophoxinellus hellenicus
3.309,Animalia,Chordata,Squamata,Squamata,Lacertidae,Tropidosaura,Tropidosaura essexi
5.588,Animalia,Chordata,Squamata,Squamata,Lacertidae,Tropidosaura,Tropidosaura gularis
6.703,Animalia,Chordata,Squamata,Squamata,Lacertidae,Tropidosaura,Tropidosaura montana
39.59,Animalia,Chordata,Squamata,Squamata,Scincidae,Tropidoscincus,Tropidoscincus aubrianus
18.22,Animalia,Chordata,Squamata,Squamata,Scincidae,Tropidoscincus,Tropidoscincus boreus
17.22,Animalia,Chordata,Squamata,Squamata,Scincidae,Tropidoscincus,Tropidoscincus variabilis
26.85,Animalia,Chordata,Squamata,Squamata,Tropiduridae,Microlophus,Microlophus arenarius
28.52,Animalia,Chordata,Squamata,Squamata,Tropiduridae,Tropidurus,Tropidurus bogerti
33.85,Animalia,Chordata,Squamata,Squamata,Tropiduridae,Tropidurus,Tropidurus callathelys
76.75,Animalia,Chordata,Squamata,Squamata,Tropiduridae,Tropidurus,Tropidurus catalanensis
45.23,Animalia,Chordata,Squamata,Squamata,Tropiduridae,Tropidurus,Tropidurus chromatops
14.52,Animalia,Chordata,Squamata,Squamata,Tropiduridae,Tropidurus,Tropidurus cocorobensis
19.97,Animalia,Chordata,Squamata,Squamata,Tropiduridae,Tropidurus,Tropidurus erythrocephalus
40.33,Animalia,Chordata,Squamata,Squamata,Tropiduridae,Tropidurus,Tropidurus etheridgei
40.93,Animalia,Chordata,Squamata,Squamata,Tropiduridae,Tropidurus,Tropidurus guarani
13.59,Animalia,Chordata,Squamata,Squamata,Tropiduridae,Tropidurus,Tropidurus helenae
66.71,Animalia,Chordata,Squamata,Squamata,Tropiduridae,Tropidurus,Tropidurus hispidus
19.51,Animalia,Chordata,Squamata,Squamata,Tropiduridae,Tropidurus,Tropidurus hygomi
66.77,Animalia,Chordata,Squamata,Squamata,Tropiduridae,Tropidurus,Tropidurus imbituba
23.81,Animalia,Chordata,Squamata,Squamata,Tropiduridae,Tropidurus,Tropidurus insulanus
23.85,Animalia,Chordata,Squamata,Squamata,Tropiduridae,Tropidurus,Tropidurus itambere
39.21,Animalia,Chordata,Squamata,Squamata,Tropiduridae,Tropidurus,Tropidurus jaguaribanus
50.05,Animalia,Chordata,Squamata,Squamata,Tropiduridae,Tropidurus,Tropidurus lagunablanca
45.23,Animalia,Chordata,Squamata,Squamata,Tropiduridae,Tropidurus,Tropidurus melanopleurus
24.52,Animalia,Chordata,Squamata,Squamata,Tropiduridae,Tropidurus,Tropidurus montanus
14.28,Animalia,Chordata,Squamata,Squamata,Tropiduridae,Tropidurus,Tropidurus mucujensis
23.01,Animalia,Chordata,Squamata,Squamata,Tropiduridae,Tropidurus,Tropidurus pinima
26.98,Animalia,Chordata,Squamata,Squamata,Tropiduridae,Tropidurus,Tropidurus psammonastes
28.59,Animalia,Chordata,Squamata,Squamata,Tropiduridae,Tropidurus,Tropidurus semitaeniatus
19.45,Animalia,Chordata,Squamata,Squamata,Tropiduridae,Tropidurus,Tropidurus sertanejo
65.57,Animalia,Chordata,Squamata,Squamata,Tropiduridae,Tropidurus,Tropidurus spinulosus
62.59,Animalia,Chordata,Squamata,Squamata,Tropiduridae,Tropidurus,Tropidurus tarara
30.62,Animalia,Chordata,Squamata,Squamata,Tropiduridae,Tropidurus,Tropidurus teyumirim
59.05,Animalia,Chordata,Squamata,Squamata,Tropiduridae,Tropidurus,Tropidurus torquatus
66.35,Animalia,Chordata,Squamata,Squamata,Tropiduridae,Tropidurus,Tropidurus xanthochilus
1.212,Animalia,Chordata,Squamata,Squamata,Gekkonidae,Tropiocolotes,Tropiocolotes algericus
0.7755,Animalia,Chordata,Squamata,Squamata,Gekkonidae,Tropiocolotes,Tropiocolotes bisharicus
0.744,Animalia,Chordata,Squamata,Squamata,Gekkonidae,Tropiocolotes,Tropiocolotes hormozganensis
0.5787,Animalia,Chordata,Squamata,Squamata,Gekkonidae,Tropiocolotes,Tropiocolotes nattereri
0.7,Animalia,Chordata,Squamata,Squamata,Gekkonidae,Tropiocolotes,Tropiocolotes scorteccii
0.5835,Animalia,Chordata,Squamata,Squamata,Gekkonidae,Tropiocolotes,Tropiocolotes somalicus
0.7777,Animalia,Chordata,Squamata,Squamata,Gekkonidae,Tropiocolotes,Tropiocolotes steudneri
1.208,Animalia,Chordata,Squamata,Squamata,Gekkonidae,Tropiocolotes,Tropiocolotes tripolitanus
0.6245,Animalia,Chordata,Squamata,Squamata,Gekkonidae,Tropiocolotes,Tropiocolotes wolfgangboehmei
7.731e-06,Animalia,Arthropoda,Copepoda,Cyclopoida,Cyclopidae,Tropocyclops,Tropocyclops prasinus
40000.0,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Troposodon,Troposodon minor
400.0,Animalia,Chordata,Aves,Columbiformes,Columbidae,Trugon,Trugon terrestris
4944.0,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Urolophidae,Trygonoptera,Trygonoptera imitata
6700.0,Animalia,Chordata,Elasmobranchii,Rhinopristiformes,Rhinobatidae,Trygonorrhina,Trygonorrhina fasciata
63.3,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,Calidris subruficollis
43.9,Animalia,Chordata,Actinopteri,Perciformes,Gobiidae,Trypauchen,Trypauchen vagina
117.2,Animalia,Chordata,Mammalia,Rodentia,Muridae,Tryphomys,Tryphomys adustus
0.001196,Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Trypoxylon,Trypoxylon attenuatum
0.0005,Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Trypoxylon,Trypoxylon clavicerum
124.3,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Tscherskia,Tscherskia triton
7.183,Animalia,Chordata,Squamata,Squamata,Diplodactylidae,Tukutuku,Tukutuku rakiurae
12.21,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Tumbezia,Tumbezia salvini
200.0,Animalia,Chordata,Mammalia,Scandentia,Tupaiidae,Tupaia,Tupaia belangeri
168.4,Animalia,Chordata,Mammalia,Scandentia,Tupaiidae,Tupaia,Tupaia chrysogaster
232.7,Animalia,Chordata,Mammalia,Scandentia,Tupaiidae,Tupaia,Tupaia dorsalis
131.9,Animalia,Chordata,Mammalia,Scandentia,Tupaiidae,Tupaia,Tupaia glis
87.04,Animalia,Chordata,Mammalia,Scandentia,Tupaiidae,Tupaia,Tupaia gracilis
105.0,Animalia,Chordata,Mammalia,Scandentia,Tupaiidae,Tupaia,Tupaia javanica
180.9,Animalia,Chordata,Mammalia,Scandentia,Tupaiidae,Tupaia,Tupaia longipes
76.51,Animalia,Chordata,Mammalia,Scandentia,Tupaiidae,Tupaia,Tupaia minor
192.4,Animalia,Chordata,Mammalia,Scandentia,Tupaiidae,Tupaia,Tupaia moellendorffi
196.7,Animalia,Chordata,Mammalia,Scandentia,Tupaiidae,Tupaia,Tupaia montana
170.3,Animalia,Chordata,Mammalia,Scandentia,Tupaiidae,Tupaia,Tupaia nicobarica
193.0,Animalia,Chordata,Mammalia,Scandentia,Tupaiidae,Tupaia,Tupaia palawanensis
154.4,Animalia,Chordata,Mammalia,Scandentia,Tupaiidae,Tupaia,Tupaia picta
164.0,Animalia,Chordata,Mammalia,Scandentia,Tupaiidae,Tupaia,Tupaia splendidula
213.3,Animalia,Chordata,Mammalia,Scandentia,Tupaiidae,Tupaia,Tupaia tana
2064.0,Animalia,Chordata,Squamata,Squamata,Teiidae,Tupinambis,Tupinambis cryptus
1139.0,Animalia,Chordata,Squamata,Squamata,Teiidae,Tupinambis,Tupinambis cuzcoensis
398.0,Animalia,Chordata,Squamata,Squamata,Teiidae,Tupinambis,Tupinambis longilineus
1172.0,Animalia,Chordata,Squamata,Squamata,Teiidae,Tupinambis,Tupinambis matipu
720.0,Animalia,Chordata,Squamata,Squamata,Teiidae,Tupinambis,Tupinambis teguixin
1156.0,Animalia,Chordata,Squamata,Squamata,Teiidae,Tupinambis,Tupinambis palustris
652.4,Animalia,Chordata,Squamata,Squamata,Teiidae,Tupinambis,Tupinambis quadrilineatus
3273.0,Animalia,Chordata,Squamata,Squamata,Teiidae,Tupinambis,Tupinambis teguixin
675.3,Animalia,Chordata,Squamata,Squamata,Teiidae,Tupinambis,Tupinambis zuliensis
210.6,Animalia,Chordata,Aves,Columbiformes,Columbidae,Turacoena,Turacoena manadensis
340.0,Animalia,Chordata,Aves,Columbiformes,Columbidae,Turacoena,Turacoena modesta
163.0,Animalia,Mollusca,Gastropoda,Trochida,Turbinidae,Turbo,Turbo sarmaticus
2.632,Animalia,Chordata,Actinopteri,Cypriniformes,Nemacheilidae,Turcinoemacheilus,Turcinoemacheilus bahaii
1.44,Animalia,Chordata,Actinopteri,Cypriniformes,Nemacheilidae,Turcinoemacheilus,Turcinoemacheilus kosswigi
37.0,Animalia,Chordata,Aves,Passeriformes,Pellorneidae,Napothera,Napothera atrigularis
48.7,Animalia,Chordata,Aves,Passeriformes,Pellorneidae,Napothera,Napothera macrodactyla
41.0,Animalia,Chordata,Aves,Passeriformes,Pellorneidae,Napothera,Napothera marmorata
37.0,Animalia,Chordata,Aves,Passeriformes,Pellorneidae,Turdinus,Turdinus rufipectus
63.28,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides,Turdoides affinis
33.0,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides,Turdoides altirostris
35.6,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides,Turdoides aylmeri
77.0,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides,Turdoides bicolor
39.4,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides,Turdoides caudata
34.42,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides,Turdoides caudata
47.0,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides,Turdoides earlei
59.69,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides,Turdoides fulva
55.0,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides,Turdoides fulva
45.5,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides,Turdoides gularis
76.45,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides,Turdoides gymnogenys
68.19,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides,Turdoides hindei
39.65,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides,Turdoides huttoni
74.0,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides,Turdoides hypoleuca
74.99,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides,Turdoides jardineii
14.3,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides,Turdoides leucocephala
82.4,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides,Turdoides leucopygia
35.0,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides,Turdoides longirostris
76.15,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides,Turdoides malcolmi
77.0,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides,Turdoides melanops
61.0,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides,Turdoides nipalensis
62.5,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides,Turdoides plebejus
78.8,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides,Turdoides reinwardtii
79.08,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides,Turdoides reinwardtii
40.7,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides,Turdoides rubiginosa
40.4,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides,Turdoides rubiginosa
65.64,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides,Turdoides rufescens
75.85,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides,Turdoides sharpei
62.38,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides,Turdoides squamiceps
69.41,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides,Turdoides squamulata
71.07,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides,Turdoides squamulata
66.66,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides,Turdoides striata
67.09,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides,Turdoides subrufa
76.0,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides,Turdoides tenebrosa
69.4,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus abyssinicus
53.65,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus albicollis
99.18,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus albocinctus
58.93,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus amaurochalinus
66.15,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus assimilis
86.15,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus atrogularis
81.9,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus aurantius
67.4,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus bewsheri
97.1,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus boulboul
59.8,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus cardis
84.5,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus celaenops
94.35,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus chiguanco
65.4,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus chrysolaus
60.3,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus daguae
74.99,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus dissimilis
74.75,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus eunomus
94.92,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus falcklandii
71.25,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus feae
63.57,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus flavipes
70.0,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus fulviventris
73.45,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus fumigatus
143.2,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus fuscater
75.38,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus grayi
84.0,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus haplochrous
69.0,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus hauxwelli
70.23,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus helleri
66.7,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus hortulorum
58.22,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus iliacus
72.59,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus lawrencii
69.1,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus leucomelas
62.4,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus leucops
105.8,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus lherminieri
60.5,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus libonyana
62.0,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus ludoviciae
